time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7800000000000004,0.0,9.0105612046e-05,6.86739177735,6.28156519275,0.0,0.0,0.0,0.000746994128915,-8.45367379833,-0.00466602775189,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.8400000000000004,0.0,0.000145824229948,6.33600230909,6.28127603584,0.0,0.0,0.0,0.00113014287457,-9.26540709157,-0.00512755207255,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.9000000000000005,0.0,0.00022900419691,5.75460907818,6.28095886994,0.0,0.0,0.0,0.00166903707126,-10.1214018721,-0.00560507591545,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.9600000000000005,0.0,0.000350469554218,5.12035602714,6.28061272989,0.0,0.0,0.0,0.00241489339285,-11.028495339,-0.00609886554559,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.0200000000000005,0.0,0.00052453959602,4.42994220334,6.28023663457,0.0,0.0,0.0,0.0034335392165,-11.9947186311,-0.00660918655988,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.0800000000000005,0.0,0.000770025542981,3.67954156466,6.27982958691,0.0,0.0,0.0,0.00480958612845,-13.0295934179,-0.00713630385177,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.1400000000000006,0.0,0.00111151696213,2.8647024208,6.27939057401,0.0,0.0,0.0,0.00665198103817,-14.1445182547,-0.00768048157485,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.2000000000000006,0.0,0.00158105602739,1.98022016828,6.2789185671,0.0,0.0,0.0,0.00910147974457,-15.3532783756,-0.00824198310526,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.2600000000000007,0.0,0.00222033758357,1.01997453031,6.27841252167,0.0,0.0,0.0,0.0123408432413,-16.6727277536,-0.00882107100302,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.3200000000000007,0.0,0.00308363210066,0.0,6.27787137744,0.0,0.0,0.0,0.0166089535908,-18.1237155183,-0.00941800697211,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
